country,year,sex,age,suicides_no,population,country-year
Puerto Rico,2012,male,25-34 years,24,262555,Puerto Rico2012
Puerto Rico,2012,female,55-74 years,18,370902,Puerto Rico2012
Puerto Rico,2012,female,35-54 years,16,512033,Puerto Rico2012
Puerto Rico,2012,female,25-34 years,7,268351,Puerto Rico2012
Puerto Rico,2012,male,5-14 years,2,265879,Puerto Rico2012
Puerto Rico,2012,female,75+ years,1,134700,Puerto Rico2012
Puerto Rico,2012,female,15-24 years,2,280632,Puerto Rico2012
Puerto Rico,2012,female,5-14 years,0,244141,Puerto Rico2012
Puerto Rico,2013,male,75+ years,26,88987,Puerto Rico2013
Puerto Rico,2013,male,55-74 years,62,305754,Puerto Rico2013
Puerto Rico,2013,male,35-54 years,75,458071,Puerto Rico2013
Puerto Rico,2013,male,25-34 years,21,261857,Puerto Rico2013
Puerto Rico,2013,male,15-24 years,19,285809,Puerto Rico2013
Puerto Rico,2013,female,35-54 years,18,512297,Puerto Rico2013
Puerto Rico,2013,female,25-34 years,7,267016,Puerto Rico2013
Puerto Rico,2013,female,55-74 years,9,375735,Puerto Rico2013
Puerto Rico,2013,female,15-24 years,2,278008,Puerto Rico2013
Puerto Rico,2013,female,5-14 years,1,239617,Puerto Rico2013
Puerto Rico,2013,male,5-14 years,1,261151,Puerto Rico2013
Puerto Rico,2013,female,75+ years,0,137363,Puerto Rico2013
Puerto Rico,2014,male,55-74 years,75,309364,Puerto Rico2014
Puerto Rico,2014,male,75+ years,15,89765,Puerto Rico2014
Puerto Rico,2014,male,35-54 years,56,460685,Puerto Rico2014
Puerto Rico,2014,male,25-34 years,20,260905,Puerto Rico2014
Puerto Rico,2014,male,15-24 years,20,284397,Puerto Rico2014
Puerto Rico,2014,female,35-54 years,15,513217,Puerto Rico2014
Puerto Rico,2014,female,55-74 years,10,380342,Puerto Rico2014
Puerto Rico,2014,female,25-34 years,4,265511,Puerto Rico2014
Puerto Rico,2014,male,5-14 years,2,256354,Puerto Rico2014
Puerto Rico,2014,female,15-24 years,2,275354,Puerto Rico2014
Puerto Rico,2014,female,75+ years,1,140033,Puerto Rico2014
Puerto Rico,2014,female,5-14 years,0,235029,Puerto Rico2014
Puerto Rico,2015,male,75+ years,25,90392,Puerto Rico2015
Puerto Rico,2015,male,55-74 years,66,312933,Puerto Rico2015
Puerto Rico,2015,male,35-54 years,74,463417,Puerto Rico2015
Puerto Rico,2015,male,25-34 years,26,259881,Puerto Rico2015
Puerto Rico,2015,male,15-24 years,9,282974,Puerto Rico2015
Puerto Rico,2015,female,55-74 years,10,384967,Puerto Rico2015
Puerto Rico,2015,female,25-34 years,5,264053,Puerto Rico2015
Puerto Rico,2015,female,35-54 years,7,514290,Puerto Rico2015
Puerto Rico,2015,female,15-24 years,2,272389,Puerto Rico2015
Puerto Rico,2015,female,75+ years,1,142678,Puerto Rico2015
Puerto Rico,2015,male,5-14 years,1,251369,Puerto Rico2015
Puerto Rico,2015,female,5-14 years,0,230178,Puerto Rico2015
Qatar,1995,female,15-24 years,0,24859,Qatar1995
Qatar,1995,female,25-34 years,0,36029,Qatar1995
Qatar,1995,female,35-54 years,0,39135,Qatar1995
Qatar,1995,female,5-14 years,0,43647,Qatar1995
Qatar,1995,female,55-74 years,0,5879,Qatar1995
Qatar,1995,female,75+ years,0,1070,Qatar1995
Qatar,1995,male,15-24 years,0,45900,Qatar1995
Qatar,1995,male,25-34 years,0,88331,Qatar1995
Qatar,1995,male,35-54 years,0,116596,Qatar1995
Qatar,1995,male,5-14 years,0,46510,Qatar1995
Qatar,1995,male,55-74 years,0,14190,Qatar1995
Qatar,1995,male,75+ years,0,1303,Qatar1995
Qatar,2001,female,35-54 years,4,51357,Qatar2001
Qatar,2001,male,35-54 years,11,141836,Qatar2001
Qatar,2001,male,25-34 years,5,99440,Qatar2001
Qatar,2001,male,15-24 years,2,48294,Qatar2001
Qatar,2001,female,25-34 years,1,38718,Qatar2001
Qatar,2001,female,15-24 years,0,32124,Qatar2001
Qatar,2001,female,5-14 years,0,49711,Qatar2001
Qatar,2001,female,55-74 years,0,7174,Qatar2001
Qatar,2001,female,75+ years,0,778,Qatar2001
Qatar,2001,male,5-14 years,0,51875,Qatar2001
Qatar,2001,male,55-74 years,0,17036,Qatar2001
Qatar,2001,male,75+ years,0,1140,Qatar2001
Qatar,2004,male,35-54 years,14,190116,Qatar2004
Qatar,2004,male,25-34 years,4,127398,Qatar2004
Qatar,2004,male,15-24 years,2,67990,Qatar2004
Qatar,2004,female,25-34 years,1,55188,Qatar2004
Qatar,2004,female,15-24 years,0,44307,Qatar2004
Qatar,2004,female,35-54 years,0,65017,Qatar2004
Qatar,2004,female,5-14 years,0,53572,Qatar2004
Qatar,2004,female,55-74 years,0,9409,Qatar2004
Qatar,2004,female,75+ years,0,1300,Qatar2004
Qatar,2004,male,5-14 years,0,54893,Qatar2004
Qatar,2004,male,55-74 years,0,26617,Qatar2004
Qatar,2004,male,75+ years,0,1384,Qatar2004
Qatar,2005,male,15-24 years,7,73205,Qatar2005
Qatar,2005,male,25-34 years,5,153674,Qatar2005
Qatar,2005,male,55-74 years,1,32745,Qatar2005
Qatar,2005,female,25-34 years,1,62046,Qatar2005
Qatar,2005,male,35-54 years,3,225317,Qatar2005
Qatar,2005,female,15-24 years,0,46042,Qatar2005
Qatar,2005,female,35-54 years,0,71166,Qatar2005
Qatar,2005,female,5-14 years,0,56746,Qatar2005
Qatar,2005,female,55-74 years,0,10108,Qatar2005
Qatar,2005,female,75+ years,0,1349,Qatar2005
Qatar,2005,male,5-14 years,0,62794,Qatar2005
Qatar,2005,male,75+ years,0,1426,Qatar2005
Qatar,2006,male,75+ years,1,1511,Qatar2006
Qatar,2006,male,35-54 years,13,252854,Qatar2006
Qatar,2006,female,15-24 years,2,54988,Qatar2006
Qatar,2006,male,25-34 years,7,200436,Qatar2006
Qatar,2006,male,55-74 years,1,33952,Qatar2006
Qatar,2006,female,25-34 years,2,68246,Qatar2006
Qatar,2006,male,15-24 years,2,120029,Qatar2006
Qatar,2006,female,35-54 years,1,77166,Qatar2006
Qatar,2006,female,5-14 years,0,57408,Qatar2006
Qatar,2006,female,55-74 years,0,10910,Qatar2006
Qatar,2006,female,75+ years,0,1413,Qatar2006
Qatar,2006,male,5-14 years,0,61177,Qatar2006
Qatar,2007,male,55-74 years,3,36856,Qatar2007
Qatar,2007,male,25-34 years,13,259649,Qatar2007
Qatar,2007,male,35-54 years,14,301723,Qatar2007
Qatar,2007,male,15-24 years,6,158535,Qatar2007
Qatar,2007,female,25-34 years,2,76736,Qatar2007
Qatar,2007,male,5-14 years,1,61319,Qatar2007
Qatar,2007,female,15-24 years,1,61878,Qatar2007
Qatar,2007,female,35-54 years,1,84797,Qatar2007
Qatar,2007,female,5-14 years,0,58979,Qatar2007
Qatar,2007,female,55-74 years,0,11898,Qatar2007
Qatar,2007,female,75+ years,0,1485,Qatar2007
Qatar,2007,male,75+ years,0,1624,Qatar2007
Qatar,2008,male,35-54 years,17,367149,Qatar2008
Qatar,2008,male,25-34 years,12,328478,Qatar2008
Qatar,2008,male,55-74 years,1,40788,Qatar2008
Qatar,2008,female,25-34 years,2,87644,Qatar2008
Qatar,2008,male,15-24 years,1,184417,Qatar2008
Qatar,2008,female,15-24 years,0,66159,Qatar2008
Qatar,2008,female,35-54 years,0,93854,Qatar2008
Qatar,2008,female,5-14 years,0,61710,Qatar2008
Qatar,2008,female,55-74 years,0,13126,Qatar2008
Qatar,2008,female,75+ years,0,1569,Qatar2008
Qatar,2008,male,5-14 years,0,63880,Qatar2008
Qatar,2008,male,75+ years,0,1691,Qatar2008
Qatar,2009,male,55-74 years,2,45092,Qatar2009
Qatar,2009,male,15-24 years,8,194348,Qatar2009
Qatar,2009,male,25-34 years,16,399923,Qatar2009
Qatar,2009,male,35-54 years,15,442932,Qatar2009
Qatar,2009,female,15-24 years,2,67911,Qatar2009
Qatar,2009,female,25-34 years,1,100429,Qatar2009
Qatar,2009,female,35-54 years,0,104199,Qatar2009
Qatar,2009,female,5-14 years,0,65535,Qatar2009
Qatar,2009,female,55-74 years,0,14648,Qatar2009
Qatar,2009,female,75+ years,0,1681,Qatar2009
Qatar,2009,male,5-14 years,0,68172,Qatar2009
Qatar,2009,male,75+ years,0,1779,Qatar2009
Qatar,2010,male,25-34 years,20,466496,Qatar2010
Qatar,2010,male,15-24 years,8,189517,Qatar2010
Qatar,2010,male,35-54 years,18,523563,Qatar2010
Qatar,2010,female,25-34 years,1,113923,Qatar2010
Qatar,2010,female,15-24 years,0,67779,Qatar2010
Qatar,2010,female,35-54 years,0,115895,Qatar2010
Qatar,2010,female,5-14 years,0,70137,Qatar2010
Qatar,2010,female,55-74 years,0,16476,Qatar2010
Qatar,2010,female,75+ years,0,1858,Qatar2010
Qatar,2010,male,5-14 years,0,72634,Qatar2010
Qatar,2010,male,55-74 years,0,49265,Qatar2010
Qatar,2010,male,75+ years,0,2049,Qatar2010
Qatar,2011,male,15-24 years,9,232554,Qatar2011
Qatar,2011,male,55-74 years,2,56963,Qatar2011
Qatar,2011,male,35-54 years,19,558761,Qatar2011
Qatar,2011,male,25-34 years,15,499529,Qatar2011
Qatar,2011,female,15-24 years,2,75069,Qatar2011
Qatar,2011,female,35-54 years,2,124729,Qatar2011
Qatar,2011,female,25-34 years,1,122957,Qatar2011
Qatar,2011,female,5-14 years,0,76170,Qatar2011
Qatar,2011,female,55-74 years,0,18211,Qatar2011
Qatar,2011,female,75+ years,0,2064,Qatar2011
Qatar,2011,male,5-14 years,0,84348,Qatar2011
Qatar,2011,male,75+ years,0,2726,Qatar2011
Qatar,2012,male,25-34 years,16,537337,Qatar2012
Qatar,2012,female,35-54 years,4,134674,Qatar2012
Qatar,2012,male,15-24 years,7,266285,Qatar2012
Qatar,2012,male,35-54 years,14,586307,Qatar2012
Qatar,2012,male,55-74 years,1,64600,Qatar2012
Qatar,2012,female,25-34 years,1,133051,Qatar2012
Qatar,2012,female,15-24 years,0,80919,Qatar2012
Qatar,2012,female,5-14 years,0,82707,Qatar2012
Qatar,2012,female,55-74 years,0,19868,Qatar2012
Qatar,2012,female,75+ years,0,2314,Qatar2012
Qatar,2012,male,5-14 years,0,91507,Qatar2012
Qatar,2012,male,75+ years,0,3580,Qatar2012
Qatar,2013,male,15-24 years,8,284327,Qatar2013
Qatar,2013,male,25-34 years,15,580440,Qatar2013
Qatar,2013,male,35-54 years,13,608776,Qatar2013
Qatar,2013,female,25-34 years,1,143703,Qatar2013
Qatar,2013,female,15-24 years,0,84449,Qatar2013
Qatar,2013,female,35-54 years,0,145530,Qatar2013
Qatar,2013,female,5-14 years,0,89888,Qatar2013
Qatar,2013,female,55-74 years,0,21311,Qatar2013
Qatar,2013,female,75+ years,0,2575,Qatar2013
Qatar,2013,male,5-14 years,0,97682,Qatar2013
Qatar,2013,male,55-74 years,0,72220,Qatar2013
Qatar,2013,male,75+ years,0,4448,Qatar2013
Qatar,2014,female,55-74 years,1,22469,Qatar2014
Qatar,2014,male,15-24 years,12,286756,Qatar2014
Qatar,2014,male,35-54 years,23,629627,Qatar2014
Qatar,2014,male,55-74 years,2,80029,Qatar2014
Qatar,2014,male,25-34 years,15,626535,Qatar2014
Qatar,2014,female,15-24 years,1,85593,Qatar2014
Qatar,2014,female,25-34 years,1,153842,Qatar2014
Qatar,2014,female,35-54 years,0,157182,Qatar2014
Qatar,2014,female,5-14 years,0,97388,Qatar2014
Qatar,2014,female,75+ years,0,2802,Qatar2014
Qatar,2014,male,5-14 years,0,104323,Qatar2014
Qatar,2014,male,75+ years,0,5136,Qatar2014
Qatar,2015,male,15-24 years,13,277494,Qatar2015
Qatar,2015,male,35-54 years,23,651297,Qatar2015
Qatar,2015,male,25-34 years,20,672458,Qatar2015
Qatar,2015,female,35-54 years,5,169638,Qatar2015
Qatar,2015,female,15-24 years,2,85120,Qatar2015
Qatar,2015,female,25-34 years,2,162310,Qatar2015
Qatar,2015,male,55-74 years,1,88140,Qatar2015
Qatar,2015,female,5-14 years,0,104727,Qatar2015
Qatar,2015,female,55-74 years,0,23389,Qatar2015
Qatar,2015,female,75+ years,0,2996,Qatar2015
Qatar,2015,male,5-14 years,0,110987,Qatar2015
Qatar,2015,male,75+ years,0,5591,Qatar2015
Qatar,2016,male,15-24 years,13,293525,Qatar2016
Qatar,2016,male,35-54 years,27,675747,Qatar2016
Qatar,2016,male,25-34 years,21,676108,Qatar2016
Qatar,2016,male,55-74 years,2,99266,Qatar2016
Qatar,2016,female,35-54 years,3,179374,Qatar2016
Qatar,2016,female,25-34 years,2,164901,Qatar2016
Qatar,2016,female,15-24 years,0,88675,Qatar2016
Qatar,2016,female,55-74 years,0,26182,Qatar2016
Qatar,2016,female,75+ years,0,3250,Qatar2016
Qatar,2016,male,75+ years,0,6093,Qatar2016
Republic of Korea,1985,male,75+ years,42,154800,Republic of Korea1985
Republic of Korea,1985,male,55-74 years,393,1498300,Republic of Korea1985
Republic of Korea,1985,male,35-54 years,903,4285700,Republic of Korea1985
Republic of Korea,1985,male,25-34 years,655,3616800,Republic of Korea1985
Republic of Korea,1985,male,15-24 years,678,4413000,Republic of Korea1985
Republic of Korea,1985,female,75+ years,38,370700,Republic of Korea1985
Republic of Korea,1985,female,55-74 years,161,2000500,Republic of Korea1985
Republic of Korea,1985,female,15-24 years,296,4148300,Republic of Korea1985
Republic of Korea,1985,female,25-34 years,228,3568800,Republic of Korea1985
Republic of Korea,1985,female,35-54 years,262,4267400,Republic of Korea1985
Republic of Korea,1985,male,5-14 years,20,4336000,Republic of Korea1985
Republic of Korea,1985,female,5-14 years,13,4056400,Republic of Korea1985
Republic of Korea,1986,male,75+ years,59,160500,Republic of Korea1986
Republic of Korea,1986,male,55-74 years,377,1555500,Republic of Korea1986
Republic of Korea,1986,male,35-54 years,827,4507500,Republic of Korea1986
Republic of Korea,1986,male,25-34 years,671,3832600,Republic of Korea1986
Republic of Korea,1986,male,15-24 years,616,4499600,Republic of Korea1986
Republic of Korea,1986,female,75+ years,30,378000,Republic of Korea1986
Republic of Korea,1986,female,25-34 years,250,3656500,Republic of Korea1986
Republic of Korea,1986,female,55-74 years,129,2039900,Republic of Korea1986
Republic of Korea,1986,female,15-24 years,237,4244400,Republic of Korea1986
Republic of Korea,1986,female,35-54 years,236,4325800,Republic of Korea1986
Republic of Korea,1986,male,5-14 years,18,4308100,Republic of Korea1986
Republic of Korea,1986,female,5-14 years,8,4032000,Republic of Korea1986
Republic of Korea,1987,male,75+ years,44,163700,Republic of Korea1987
Republic of Korea,1987,male,55-74 years,380,1607800,Republic of Korea1987
Republic of Korea,1987,male,25-34 years,675,3973800,Republic of Korea1987
Republic of Korea,1987,male,35-54 years,781,4617500,Republic of Korea1987
Republic of Korea,1987,male,15-24 years,493,4536200,Republic of Korea1987
Republic of Korea,1987,female,75+ years,30,389400,Republic of Korea1987
Republic of Korea,1987,female,55-74 years,152,2113500,Republic of Korea1987
Republic of Korea,1987,female,25-34 years,254,3813900,Republic of Korea1987
Republic of Korea,1987,female,35-54 years,229,4388200,Republic of Korea1987
Republic of Korea,1987,female,15-24 years,221,4265300,Republic of Korea1987
Republic of Korea,1987,male,5-14 years,27,4259100,Republic of Korea1987
Republic of Korea,1987,female,5-14 years,15,3986500,Republic of Korea1987
Republic of Korea,1988,male,75+ years,44,179000,Republic of Korea1988
Republic of Korea,1988,male,55-74 years,281,1684400,Republic of Korea1988
Republic of Korea,1988,male,35-54 years,691,4699000,Republic of Korea1988
Republic of Korea,1988,male,25-34 years,575,4136900,Republic of Korea1988
Republic of Korea,1988,female,75+ years,47,412300,Republic of Korea1988
Republic of Korea,1988,male,15-24 years,513,4503000,Republic of Korea1988
Republic of Korea,1988,female,55-74 years,141,2207300,Republic of Korea1988
Republic of Korea,1988,female,25-34 years,206,3966200,Republic of Korea1988
Republic of Korea,1988,female,15-24 years,212,4255900,Republic of Korea1988
Republic of Korea,1988,female,35-54 years,213,4499800,Republic of Korea1988
Republic of Korea,1988,male,5-14 years,14,4211600,Republic of Korea1988
Republic of Korea,1988,female,5-14 years,12,3945100,Republic of Korea1988
Republic of Korea,1989,male,75+ years,59,186600,Republic of Korea1989
Republic of Korea,1989,male,55-74 years,314,1763900,Republic of Korea1989
Republic of Korea,1989,male,35-54 years,693,4820500,Republic of Korea1989
Republic of Korea,1989,male,25-34 years,574,4239100,Republic of Korea1989
Republic of Korea,1989,female,75+ years,46,429800,Republic of Korea1989
Republic of Korea,1989,male,15-24 years,464,4502500,Republic of Korea1989
Republic of Korea,1989,female,55-74 years,136,2301300,Republic of Korea1989
Republic of Korea,1989,female,25-34 years,233,4069200,Republic of Korea1989
Republic of Korea,1989,female,35-54 years,262,4618800,Republic of Korea1989
Republic of Korea,1989,female,15-24 years,207,4256500,Republic of Korea1989
Republic of Korea,1989,male,5-14 years,20,4122100,Republic of Korea1989
Republic of Korea,1989,female,5-14 years,15,3861200,Republic of Korea1989
Republic of Korea,1990,male,75+ years,53,194400,Republic of Korea1990
Republic of Korea,1990,male,55-74 years,352,1859100,Republic of Korea1990
Republic of Korea,1990,male,35-54 years,736,4981300,Republic of Korea1990
Republic of Korea,1990,male,25-34 years,550,4270100,Republic of Korea1990
Republic of Korea,1990,female,75+ years,52,450100,Republic of Korea1990
Republic of Korea,1990,male,15-24 years,480,4502200,Republic of Korea1990
Republic of Korea,1990,female,25-34 years,269,4102400,Republic of Korea1990
Republic of Korea,1990,female,55-74 years,153,2400600,Republic of Korea1990
Republic of Korea,1990,female,15-24 years,232,4250500,Republic of Korea1990
Republic of Korea,1990,female,35-54 years,242,4781300,Republic of Korea1990
Republic of Korea,1990,male,5-14 years,26,4028200,Republic of Korea1990
Republic of Korea,1990,female,5-14 years,14,3769300,Republic of Korea1990
Republic of Korea,1991,male,75+ years,55,203800,Republic of Korea1991
Republic of Korea,1991,male,55-74 years,331,1948900,Republic of Korea1991
Republic of Korea,1991,male,35-54 years,708,5151700,Republic of Korea1991
Republic of Korea,1991,male,25-34 years,568,4281300,Republic of Korea1991
Republic of Korea,1991,female,75+ years,56,469000,Republic of Korea1991
Republic of Korea,1991,male,15-24 years,451,4484500,Republic of Korea1991
Republic of Korea,1991,female,55-74 years,154,2489000,Republic of Korea1991
Republic of Korea,1991,female,25-34 years,247,4115000,Republic of Korea1991
Republic of Korea,1991,female,35-54 years,256,4951200,Republic of Korea1991
Republic of Korea,1991,female,15-24 years,201,4226500,Republic of Korea1991
Republic of Korea,1991,male,5-14 years,26,3973100,Republic of Korea1991
Republic of Korea,1991,female,5-14 years,16,3699700,Republic of Korea1991
Republic of Korea,1992,male,75+ years,56,214000,Republic of Korea1992
Republic of Korea,1992,male,55-74 years,438,2042700,Republic of Korea1992
Republic of Korea,1992,male,35-54 years,823,5317000,Republic of Korea1992
Republic of Korea,1992,male,25-34 years,644,4294600,Republic of Korea1992
Republic of Korea,1992,female,75+ years,60,487200,Republic of Korea1992
Republic of Korea,1992,male,15-24 years,480,4456500,Republic of Korea1992
Republic of Korea,1992,female,55-74 years,182,2578400,Republic of Korea1992
Republic of Korea,1992,female,25-34 years,267,4125000,Republic of Korea1992
Republic of Korea,1992,female,35-54 years,312,5119600,Republic of Korea1992
Republic of Korea,1992,female,15-24 years,222,4195700,Republic of Korea1992
Republic of Korea,1992,male,5-14 years,26,3906100,Republic of Korea1992
Republic of Korea,1992,female,5-14 years,23,3634400,Republic of Korea1992
Republic of Korea,1993,male,75+ years,91,221700,Republic of Korea1993
Republic of Korea,1993,male,55-74 years,524,2145400,Republic of Korea1993
Republic of Korea,1993,male,35-54 years,1040,5494900,Republic of Korea1993
Republic of Korea,1993,female,75+ years,91,501700,Republic of Korea1993
Republic of Korea,1993,male,25-34 years,646,4306500,Republic of Korea1993
Republic of Korea,1993,male,15-24 years,522,4405500,Republic of Korea1993
Republic of Korea,1993,female,25-34 years,322,4131600,Republic of Korea1993
Republic of Korea,1993,female,55-74 years,207,2673200,Republic of Korea1993
Republic of Korea,1993,female,35-54 years,381,5301200,Republic of Korea1993
Republic of Korea,1993,female,15-24 years,253,4146800,Republic of Korea1993
Republic of Korea,1993,male,5-14 years,25,3855600,Republic of Korea1993
Republic of Korea,1993,female,5-14 years,22,3570700,Republic of Korea1993
Republic of Korea,1994,male,75+ years,105,227600,Republic of Korea1994
Republic of Korea,1994,male,55-74 years,546,2249100,Republic of Korea1994
Republic of Korea,1994,female,75+ years,93,512500,Republic of Korea1994
Republic of Korea,1994,male,35-54 years,1025,5690100,Republic of Korea1994
Republic of Korea,1994,male,25-34 years,681,4326600,Republic of Korea1994
Republic of Korea,1994,male,15-24 years,479,4353800,Republic of Korea1994
Republic of Korea,1994,female,55-74 years,264,2774600,Republic of Korea1994
Republic of Korea,1994,female,25-34 years,337,4144000,Republic of Korea1994
Republic of Korea,1994,female,35-54 years,383,5495100,Republic of Korea1994
Republic of Korea,1994,female,15-24 years,243,4098900,Republic of Korea1994
Republic of Korea,1994,female,5-14 years,30,3485300,Republic of Korea1994
