country,year,sex,age,suicides_no,population,suicides/100k pop,HDI for year, gdp_for_year ($) ,gdp_per_capita ($)
Canada,2000,male,55-74 years,455,2390741,19.03,0.867,"742,293,448,253",25589
Canada,2000,female,35-54 years,393,4830067,8.14,0.867,"742,293,448,253",25589
Canada,2000,female,15-24 years,112,2030972,5.51,0.867,"742,293,448,253",25589
Canada,2000,female,25-34 years,119,2177984,5.46,0.867,"742,293,448,253",25589
Canada,2000,female,55-74 years,137,2567097,5.34,0.867,"742,293,448,253",25589
Canada,2000,female,75+ years,30,1071636,2.8,0.867,"742,293,448,253",25589
Canada,2000,male,5-14 years,29,2101448,1.38,0.867,"742,293,448,253",25589
Canada,2000,female,5-14 years,17,1996147,0.85,0.867,"742,293,448,253",25589
Canada,2005,male,35-54 years,1341,5018957,26.72,0.892,"1,169,357,979,865",38218
Canada,2005,male,75+ years,165,772032,21.37,0.892,"1,169,357,979,865",38218
Canada,2005,male,55-74 years,539,2802901,19.23,0.892,"1,169,357,979,865",38218
Canada,2005,male,25-34 years,415,2236320,18.56,0.892,"1,169,357,979,865",38218
Canada,2005,male,15-24 years,378,2249377,16.8,0.892,"1,169,357,979,865",38218
Canada,2005,female,35-54 years,418,5018764,8.33,0.892,"1,169,357,979,865",38218
Canada,2005,female,15-24 years,131,2144094,6.11,0.892,"1,169,357,979,865",38218
Canada,2005,female,55-74 years,158,2961910,5.33,0.892,"1,169,357,979,865",38218
Canada,2005,female,75+ years,58,1211769,4.79,0.892,"1,169,357,979,865",38218
Canada,2005,female,25-34 years,96,2188897,4.39,0.892,"1,169,357,979,865",38218
Canada,2005,female,5-14 years,25,1947297,1.28,0.892,"1,169,357,979,865",38218
Canada,2005,male,5-14 years,19,2044772,0.93,0.892,"1,169,357,979,865",38218
Canada,2010,male,35-54 years,1292,5088099,25.39,0.903,"1,613,464,422,811",49974
Canada,2010,male,75+ years,200,917671,21.79,0.903,"1,613,464,422,811",49974
Canada,2010,male,55-74 years,690,3333897,20.7,0.903,"1,613,464,422,811",49974
Canada,2010,male,25-34 years,409,2366854,17.28,0.903,"1,613,464,422,811",49974
Canada,2010,male,15-24 years,371,2357806,15.73,0.903,"1,613,464,422,811",49974
Canada,2010,female,35-54 years,402,5044926,7.97,0.903,"1,613,464,422,811",49974
Canada,2010,female,55-74 years,237,3510692,6.75,0.903,"1,613,464,422,811",49974
Canada,2010,female,25-34 years,154,2335884,6.59,0.903,"1,613,464,422,811",49974
Canada,2010,female,15-24 years,115,2239759,5.13,0.903,"1,613,464,422,811",49974
Canada,2010,female,75+ years,49,1347679,3.64,0.903,"1,613,464,422,811",49974
Canada,2010,male,5-14 years,19,1922599,0.99,0.903,"1,613,464,422,811",49974
Canada,2010,female,5-14 years,13,1820274,0.71,0.903,"1,613,464,422,811",49974
Canada,2011,male,35-54 years,1127,5074280,22.21,0.909,"1,788,647,906,048",54841
Canada,2011,male,55-74 years,683,3455517,19.77,0.909,"1,788,647,906,048",54841
Canada,2011,male,75+ years,184,943428,19.5,0.909,"1,788,647,906,048",54841
Canada,2011,male,25-34 years,410,2400784,17.08,0.909,"1,788,647,906,048",54841
Canada,2011,male,15-24 years,364,2356694,15.45,0.909,"1,788,647,906,048",54841
Canada,2011,female,35-54 years,390,5032043,7.75,0.909,"1,788,647,906,048",54841
Canada,2011,female,15-24 years,135,2248192,6.0,0.909,"1,788,647,906,048",54841
Canada,2011,female,55-74 years,215,3629587,5.92,0.909,"1,788,647,906,048",54841
Canada,2011,female,25-34 years,134,2370185,5.65,0.909,"1,788,647,906,048",54841
Canada,2011,female,75+ years,55,1368680,4.02,0.909,"1,788,647,906,048",54841
Canada,2011,female,5-14 years,18,1815461,0.99,0.909,"1,788,647,906,048",54841
Canada,2011,male,5-14 years,13,1920567,0.68,0.909,"1,788,647,906,048",54841
Canada,2012,male,35-54 years,1205,5056024,23.83,0.91,"1,824,288,757,448",55347
Canada,2012,male,55-74 years,770,3586361,21.47,0.91,"1,824,288,757,448",55347
Canada,2012,male,75+ years,180,967342,18.61,0.91,"1,824,288,757,448",55347
Canada,2012,male,25-34 years,419,2431632,17.23,0.91,"1,824,288,757,448",55347
Canada,2012,male,15-24 years,381,2358461,16.15,0.91,"1,824,288,757,448",55347
Canada,2012,female,35-54 years,385,5018897,7.67,0.91,"1,824,288,757,448",55347
Canada,2012,female,55-74 years,241,3756013,6.42,0.91,"1,824,288,757,448",55347
Canada,2012,female,15-24 years,137,2255895,6.07,0.91,"1,824,288,757,448",55347
Canada,2012,female,25-34 years,129,2403433,5.37,0.91,"1,824,288,757,448",55347
Canada,2012,female,75+ years,45,1389078,3.24,0.91,"1,824,288,757,448",55347
Canada,2012,female,5-14 years,17,1816079,0.94,0.91,"1,824,288,757,448",55347
Canada,2012,male,5-14 years,17,1921981,0.88,0.91,"1,824,288,757,448",55347
Canada,2013,male,35-54 years,1244,5032714,24.72,0.912,"1,842,628,005,830",55310
Canada,2013,male,75+ years,231,991048,23.31,0.912,"1,842,628,005,830",55310
Canada,2013,male,55-74 years,812,3724622,21.8,0.912,"1,842,628,005,830",55310
Canada,2013,male,25-34 years,439,2456335,17.87,0.912,"1,842,628,005,830",55310
Canada,2013,male,15-24 years,300,2362807,12.7,0.912,"1,842,628,005,830",55310
Canada,2013,female,35-54 years,400,5003771,7.99,0.912,"1,842,628,005,830",55310
Canada,2013,female,55-74 years,255,3887315,6.56,0.912,"1,842,628,005,830",55310
Canada,2013,female,15-24 years,138,2261173,6.1,0.912,"1,842,628,005,830",55310
Canada,2013,female,25-34 years,135,2433660,5.55,0.912,"1,842,628,005,830",55310
Canada,2013,female,75+ years,65,1410630,4.61,0.912,"1,842,628,005,830",55310
Canada,2013,female,5-14 years,20,1823010,1.1,0.912,"1,842,628,005,830",55310
Canada,2013,male,5-14 years,15,1927751,0.78,0.912,"1,842,628,005,830",55310
Chile,1985,male,75+ years,34,87600,38.81,0.654,"17,702,885,394",1658
Chile,1985,male,55-74 years,100,538000,18.59,0.654,"17,702,885,394",1658
Chile,1985,male,35-54 years,174,1201800,14.48,0.654,"17,702,885,394",1658
Chile,1985,male,25-34 years,122,962600,12.67,0.654,"17,702,885,394",1658
Chile,1985,male,15-24 years,133,1239900,10.73,0.654,"17,702,885,394",1658
Chile,1985,female,55-74 years,21,633700,3.31,0.654,"17,702,885,394",1658
Chile,1985,female,35-54 years,40,1252200,3.19,0.654,"17,702,885,394",1658
Chile,1985,female,15-24 years,27,1216200,2.22,0.654,"17,702,885,394",1658
Chile,1985,female,75+ years,3,141200,2.12,0.654,"17,702,885,394",1658
Chile,1985,female,25-34 years,19,957500,1.98,0.654,"17,702,885,394",1658
Chile,1985,male,5-14 years,9,1240900,0.73,0.654,"17,702,885,394",1658
Chile,1985,female,5-14 years,1,1203800,0.08,0.654,"17,702,885,394",1658
Chile,1990,male,55-74 years,145,608000,23.85,0.6990000000000001,"33,113,887,818",2828
Chile,1990,male,75+ years,22,112000,19.64,0.6990000000000001,"33,113,887,818",2828
Chile,1990,male,35-54 years,176,1340000,13.13,0.6990000000000001,"33,113,887,818",2828
Chile,1990,male,25-34 years,148,1167000,12.68,0.6990000000000001,"33,113,887,818",2828
Chile,1990,male,15-24 years,134,1256000,10.67,0.6990000000000001,"33,113,887,818",2828
Chile,1990,female,55-74 years,19,732000,2.6,0.6990000000000001,"33,113,887,818",2828
Chile,1990,female,35-54 years,34,1419000,2.4,0.6990000000000001,"33,113,887,818",2828
Chile,1990,female,25-34 years,27,1162000,2.32,0.6990000000000001,"33,113,887,818",2828
Chile,1990,female,15-24 years,23,1230000,1.87,0.6990000000000001,"33,113,887,818",2828
Chile,1990,female,75+ years,3,171000,1.75,0.6990000000000001,"33,113,887,818",2828
Chile,1990,male,5-14 years,9,1276000,0.71,0.6990000000000001,"33,113,887,818",2828
Chile,1990,female,5-14 years,3,1236000,0.24,0.6990000000000001,"33,113,887,818",2828
Chile,1995,male,75+ years,42,133512,31.46,0.723,"73,447,063,319",5695
Chile,1995,male,55-74 years,144,688457,20.92,0.723,"73,447,063,319",5695
Chile,1995,male,35-54 years,271,1658149,16.34,0.723,"73,447,063,319",5695
Chile,1995,male,25-34 years,191,1229397,15.54,0.723,"73,447,063,319",5695
Chile,1995,male,15-24 years,149,1250060,11.92,0.723,"73,447,063,319",5695
Chile,1995,female,55-74 years,27,835569,3.23,0.723,"73,447,063,319",5695
Chile,1995,female,15-24 years,32,1219884,2.62,0.723,"73,447,063,319",5695
Chile,1995,female,75+ years,5,231756,2.16,0.723,"73,447,063,319",5695
Chile,1995,female,35-54 years,35,1697961,2.06,0.723,"73,447,063,319",5695
Chile,1995,female,25-34 years,20,1218604,1.64,0.723,"73,447,063,319",5695
Chile,1995,male,5-14 years,10,1390311,0.72,0.723,"73,447,063,319",5695
Chile,1995,female,5-14 years,4,1343983,0.3,0.723,"73,447,063,319",5695
Chile,2000,male,75+ years,66,162328,40.66,0.752,"77,860,932,152",5584
Chile,2000,male,55-74 years,214,816437,26.21,0.752,"77,860,932,152",5584
Chile,2000,male,25-34 years,305,1256699,24.27,0.752,"77,860,932,152",5584
Chile,2000,male,35-54 years,457,1920281,23.8,0.752,"77,860,932,152",5584
Chile,2000,male,15-24 years,216,1284868,16.81,0.752,"77,860,932,152",5584
Chile,2000,female,55-74 years,40,961724,4.16,0.752,"77,860,932,152",5584
Chile,2000,female,15-24 years,48,1249702,3.84,0.752,"77,860,932,152",5584
Chile,2000,female,35-54 years,70,1949811,3.59,0.752,"77,860,932,152",5584
Chile,2000,female,25-34 years,38,1244402,3.05,0.752,"77,860,932,152",5584
Chile,2000,female,75+ years,5,277903,1.8,0.752,"77,860,932,152",5584
Chile,2000,male,5-14 years,8,1433773,0.56,0.752,"77,860,932,152",5584
Chile,2000,female,5-14 years,6,1385647,0.43,0.752,"77,860,932,152",5584
Chile,2005,male,75+ years,69,201597,34.23,0.7879999999999999,"122,964,812,046",8256
Chile,2005,male,55-74 years,252,959661,26.26,0.7879999999999999,"122,964,812,046",8256
Chile,2005,male,35-54 years,512,2175825,23.53,0.7879999999999999,"122,964,812,046",8256
Chile,2005,male,25-34 years,279,1241761,22.47,0.7879999999999999,"122,964,812,046",8256
Chile,2005,male,15-24 years,265,1388993,19.08,0.7879999999999999,"122,964,812,046",8256
Chile,2005,female,35-54 years,108,2201632,4.91,0.7879999999999999,"122,964,812,046",8256
Chile,2005,female,15-24 years,62,1345647,4.61,0.7879999999999999,"122,964,812,046",8256
Chile,2005,female,25-34 years,49,1222631,4.01,0.7879999999999999,"122,964,812,046",8256
Chile,2005,female,55-74 years,40,1101868,3.63,0.7879999999999999,"122,964,812,046",8256
Chile,2005,male,5-14 years,26,1381060,1.88,0.7879999999999999,"122,964,812,046",8256
Chile,2005,female,75+ years,6,339162,1.77,0.7879999999999999,"122,964,812,046",8256
Chile,2005,female,5-14 years,14,1333737,1.05,0.7879999999999999,"122,964,812,046",8256
Chile,2010,male,75+ years,98,241464,40.59,0.8140000000000001,"218,537,551,220",13874
Chile,2010,male,35-54 years,607,2329802,26.05,0.8140000000000001,"218,537,551,220",13874
Chile,2010,male,25-34 years,307,1289792,23.8,0.8140000000000001,"218,537,551,220",13874
Chile,2010,male,55-74 years,273,1162662,23.48,0.8140000000000001,"218,537,551,220",13874
Chile,2010,male,15-24 years,315,1442868,21.83,0.8140000000000001,"218,537,551,220",13874
Chile,2010,female,15-24 years,90,1391250,6.47,0.8140000000000001,"218,537,551,220",13874
Chile,2010,female,35-54 years,150,2348223,6.39,0.8140000000000001,"218,537,551,220",13874
Chile,2010,female,25-34 years,78,1257779,6.2,0.8140000000000001,"218,537,551,220",13874
Chile,2010,female,55-74 years,45,1307594,3.44,0.8140000000000001,"218,537,551,220",13874
Chile,2010,female,75+ years,10,404348,2.47,0.8140000000000001,"218,537,551,220",13874
Chile,2010,male,5-14 years,18,1311312,1.37,0.8140000000000001,"218,537,551,220",13874
Chile,2010,female,5-14 years,10,1264757,0.79,0.8140000000000001,"218,537,551,220",13874
Chile,2011,male,75+ years,89,250197,35.57,0.821,"252,251,992,029",15854
Chile,2011,male,55-74 years,339,1205080,28.13,0.821,"252,251,992,029",15854
Chile,2011,male,25-34 years,330,1309717,25.2,0.821,"252,251,992,029",15854
Chile,2011,male,35-54 years,575,2350457,24.46,0.821,"252,251,992,029",15854
Chile,2011,male,15-24 years,312,1441346,21.65,0.821,"252,251,992,029",15854
Chile,2011,female,35-54 years,158,2367343,6.67,0.821,"252,251,992,029",15854
Chile,2011,female,25-34 years,67,1274974,5.26,0.821,"252,251,992,029",15854
Chile,2011,female,15-24 years,69,1388507,4.97,0.821,"252,251,992,029",15854
Chile,2011,female,55-74 years,50,1351263,3.7,0.821,"252,251,992,029",15854
Chile,2011,female,75+ years,14,417296,3.35,0.821,"252,251,992,029",15854
Chile,2011,female,5-14 years,12,1253907,0.96,0.821,"252,251,992,029",15854
Chile,2011,male,5-14 years,12,1300696,0.92,0.821,"252,251,992,029",15854
Chile,2012,male,75+ years,101,258082,39.13,0.8270000000000001,"267,122,320,057",16617
Chile,2012,male,25-34 years,319,1333713,23.92,0.8270000000000001,"267,122,320,057",16617
Chile,2012,male,35-54 years,555,2370451,23.41,0.8270000000000001,"267,122,320,057",16617
Chile,2012,male,55-74 years,285,1250017,22.8,0.8270000000000001,"267,122,320,057",16617
Chile,2012,male,15-24 years,242,1435400,16.86,0.8270000000000001,"267,122,320,057",16617
Chile,2012,female,35-54 years,138,2385205,5.79,0.8270000000000001,"267,122,320,057",16617
Chile,2012,female,25-34 years,62,1296016,4.78,0.8270000000000001,"267,122,320,057",16617
Chile,2012,female,15-24 years,62,1381401,4.49,0.8270000000000001,"267,122,320,057",16617
Chile,2012,female,55-74 years,52,1397521,3.72,0.8270000000000001,"267,122,320,057",16617
Chile,2012,female,75+ years,10,429697,2.33,0.8270000000000001,"267,122,320,057",16617
Chile,2012,male,5-14 years,8,1292347,0.62,0.8270000000000001,"267,122,320,057",16617
Chile,2012,female,5-14 years,7,1245397,0.56,0.8270000000000001,"267,122,320,057",16617
Chile,2013,male,75+ years,82,265665,30.87,0.83,"278,384,332,694",17140
Chile,2013,male,55-74 years,288,1296922,22.21,0.83,"278,384,332,694",17140
Chile,2013,male,25-34 years,298,1359760,21.92,0.83,"278,384,332,694",17140
Chile,2013,male,35-54 years,516,2389789,21.59,0.83,"278,384,332,694",17140
Chile,2013,male,15-24 years,224,1425807,15.71,0.83,"278,384,332,694",17140
Chile,2013,female,35-54 years,130,2401833,5.41,0.83,"278,384,332,694",17140
Chile,2013,female,15-24 years,60,1370723,4.38,0.83,"278,384,332,694",17140
Chile,2013,female,25-34 years,52,1318935,3.94,0.83,"278,384,332,694",17140
Chile,2013,female,55-74 years,54,1445681,3.74,0.83,"278,384,332,694",17140
Chile,2013,female,75+ years,14,442189,3.17,0.83,"278,384,332,694",17140
Chile,2013,male,5-14 years,12,1285975,0.93,0.83,"278,384,332,694",17140
Chile,2013,female,5-14 years,8,1238965,0.65,0.83,"278,384,332,694",17140
Chile,2014,male,75+ years,92,273608,33.62,0.8320000000000001,"260,584,090,571",15883
Chile,2014,male,55-74 years,308,1345116,22.9,0.8320000000000001,"260,584,090,571",15883
Chile,2014,male,35-54 years,536,2408469,22.25,0.8320000000000001,"260,584,090,571",15883
Chile,2014,male,25-34 years,289,1384843,20.87,0.8320000000000001,"260,584,090,571",15883
Chile,2014,male,15-24 years,238,1413924,16.83,0.8320000000000001,"260,584,090,571",15883
Chile,2014,female,35-54 years,127,2417192,5.25,0.8320000000000001,"260,584,090,571",15883
Chile,2014,female,25-34 years,60,1340788,4.47,0.8320000000000001,"260,584,090,571",15883
Chile,2014,female,15-24 years,58,1357865,4.27,0.8320000000000001,"260,584,090,571",15883
Chile,2014,female,55-74 years,52,1494867,3.48,0.8320000000000001,"260,584,090,571",15883
Chile,2014,female,75+ years,8,455627,1.76,0.8320000000000001,"260,584,090,571",15883
Chile,2014,male,5-14 years,12,1280751,0.94,0.8320000000000001,"260,584,090,571",15883
Chile,2014,female,5-14 years,9,1233817,0.73,0.8320000000000001,"260,584,090,571",15883
Colombia,1985,male,75+ years,21,123400,17.02,0.573,"34,894,411,352",1393
Colombia,1985,male,55-74 years,113,1015200,11.13,0.573,"34,894,411,352",1393
Colombia,1985,male,25-34 years,193,2323700,8.31,0.573,"34,894,411,352",1393
Colombia,1985,male,15-24 years,256,3190200,8.02,0.573,"34,894,411,352",1393
Colombia,1985,male,35-54 years,188,2451100,7.67,0.573,"34,894,411,352",1393
Colombia,1985,female,15-24 years,117,3140700,3.73,0.573,"34,894,411,352",1393
Colombia,1985,female,25-34 years,45,2276100,1.98,0.573,"34,894,411,352",1393
Colombia,1985,female,75+ years,3,174000,1.72,0.573,"34,894,411,352",1393
Colombia,1985,female,35-54 years,31,2403500,1.29,0.573,"34,894,411,352",1393
Colombia,1985,female,55-74 years,12,1150600,1.04,0.573,"34,894,411,352",1393
Colombia,1985,male,5-14 years,12,3443900,0.35,0.573,"34,894,411,352",1393
Colombia,1985,female,5-14 years,10,3360000,0.3,0.573,"34,894,411,352",1393
Colombia,1990,male,75+ years,21,202048,10.39,0.596,"40,274,204,595",1346
Colombia,1990,male,55-74 years,85,1124943,7.56,0.596,"40,274,204,595",1346
Colombia,1990,male,15-24 years,220,3562908,6.17,0.596,"40,274,204,595",1346
Colombia,1990,male,25-34 years,174,2859281,6.09,0.596,"40,274,204,595",1346
Colombia,1990,male,35-54 years,153,2924679,5.23,0.596,"40,274,204,595",1346
Colombia,1990,female,15-24 years,95,3499435,2.71,0.596,"40,274,204,595",1346
Colombia,1990,female,25-34 years,41,2902786,1.41,0.596,"40,274,204,595",1346
Colombia,1990,female,35-54 years,40,3134518,1.28,0.596,"40,274,204,595",1346
Colombia,1990,female,55-74 years,14,1308768,1.07,0.596,"40,274,204,595",1346
Colombia,1990,female,75+ years,3,286894,1.05,0.596,"40,274,204,595",1346
Colombia,1990,male,5-14 years,12,4132729,0.29,0.596,"40,274,204,595",1346
Colombia,1990,female,5-14 years,7,3991984,0.18,0.596,"40,274,204,595",1346
Colombia,1995,male,75+ years,27,237128,11.39,0.629,"92,507,279,383",2796
Colombia,1995,male,55-74 years,110,1280826,8.59,0.629,"92,507,279,383",2796
Colombia,1995,male,25-34 years,253,3221761,7.85,0.629,"92,507,279,383",2796
Colombia,1995,male,15-24 years,271,3657416,7.41,0.629,"92,507,279,383",2796
Colombia,1995,male,35-54 years,213,3599535,5.92,0.629,"92,507,279,383",2796
Colombia,1995,female,15-24 years,116,3602418,3.22,0.629,"92,507,279,383",2796
Colombia,1995,female,25-34 years,55,3296038,1.67,0.629,"92,507,279,383",2796
Colombia,1995,female,35-54 years,63,3860918,1.63,0.629,"92,507,279,383",2796
Colombia,1995,female,55-74 years,16,1495950,1.07,0.629,"92,507,279,383",2796
Colombia,1995,male,5-14 years,15,4330243,0.35,0.629,"92,507,279,383",2796
Colombia,1995,female,75+ years,1,337540,0.3,0.629,"92,507,279,383",2796
Colombia,1995,female,5-14 years,10,4171126,0.24,0.629,"92,507,279,383",2796
Colombia,2000,male,75+ years,60,290481,20.66,0.654,"99,886,577,331",2755
Colombia,2000,male,15-24 years,629,3998961,15.73,0.654,"99,886,577,331",2755
Colombia,2000,male,55-74 years,198,1491171,13.28,0.654,"99,886,577,331",2755
Colombia,2000,male,25-34 years,438,3310535,13.23,0.654,"99,886,577,331",2755
Colombia,2000,male,35-54 years,453,4391802,10.31,0.654,"99,886,577,331",2755
Colombia,2000,female,15-24 years,262,3921422,6.68,0.654,"99,886,577,331",2755
Colombia,2000,female,25-34 years,96,3400584,2.82,0.654,"99,886,577,331",2755
Colombia,2000,female,35-54 years,99,4710061,2.1,0.654,"99,886,577,331",2755
Colombia,2000,female,75+ years,6,409711,1.46,0.654,"99,886,577,331",2755
Colombia,2000,female,5-14 years,57,4209864,1.35,0.654,"99,886,577,331",2755
Colombia,2000,female,55-74 years,23,1738797,1.32,0.654,"99,886,577,331",2755
Colombia,2000,male,5-14 years,37,4378953,0.84,0.654,"99,886,577,331",2755
Colombia,2005,male,75+ years,63,347667,18.12,0.679,"146,566,264,837",3742
Colombia,2005,male,15-24 years,517,4209960,12.28,0.679,"146,566,264,837",3742
Colombia,2005,male,55-74 years,219,1842503,11.89,0.679,"146,566,264,837",3742
Colombia,2005,male,25-34 years,352,3436781,10.24,0.679,"146,566,264,837",3742
Colombia,2005,male,35-54 years,434,5147445,8.43,0.679,"146,566,264,837",3742
Colombia,2005,female,15-24 years,225,4108824,5.48,0.679,"146,566,264,837",3742
Colombia,2005,female,25-34 years,93,3515419,2.65,0.679,"146,566,264,837",3742
Colombia,2005,female,35-54 years,87,5520328,1.58,0.679,"146,566,264,837",3742
Colombia,2005,female,55-74 years,27,2138822,1.26,0.679,"146,566,264,837",3742
Colombia,2005,male,5-14 years,52,4291635,1.21,0.679,"146,566,264,837",3742
Colombia,2005,female,75+ years,5,491399,1.02,0.679,"146,566,264,837",3742
Colombia,2005,female,5-14 years,28,4122007,0.68,0.679,"146,566,264,837",3742
Colombia,2010,male,75+ years,65,418296,15.54,0.706,"287,018,184,638",6836
Colombia,2010,male,25-34 years,436,3779392,11.54,0.706,"287,018,184,638",6836
Colombia,2010,male,15-24 years,480,4274849,11.23,0.706,"287,018,184,638",6836
